0.00609613	395.239	-0.546758	100
0.021901	190.585	-0.804922	100
0.0163601	167.262	-0.752715	100
0.131193	152.366	-0.142261	100
0.0624197	220.477	-0.661621	100
0.010975	419.253	-0.839314	100
0.174375	610.152	-0.71571	100
0.0375001	106.209	-0.0192681	100
0.00445872	282.546	-1.25812	100
0.0433202	89.4094	-0.802631	100
0.019769	178.314	-0.866117	100
0.0282826	154.108	-0.126253	100
0.0211102	252.727	-0.874653	100
0.0159775	101.133	-0.973519	100
0.00742072	595.055	-1.08911	100
0.192753	945.605	0.355351	100
0.0189066	143.726	-0.643792	100
0.165147	61.9444	-0.489455	100
0.0257179	449.489	-1.0303	100
0.00451972	681.506	-1.02411	100
0.0643257	449.811	-0.405192	100
0.105888	652.138	-0.758096	100
0.00737416	124.391	-1.13541	100
0.0136668	298.518	-0.75662	100
0.0102283	184.586	-0.743949	100
0.0507673	166.271	-0.611577	100
0.0692684	191.113	-0.968849	100
0.0165671	119.528	-0.933037	100
0.0401102	377.669	-1.13772	100
0.0871195	281.31	-0.573985	100
0.026479	552.186	-0.0672	100
0.00181279	103613	-1.31967	100
0.0393244	242.474	-0.404635	100
0.0389167	145.18	-0.132327	100
0.00791942	148.178	-1.27951	100
0.0505375	178.832	-0.325643	100
0.172708	89.6055	-0.45007	100
0.0571882	73.4821	-0.978029	100
0.0850615	98.9179	0.305574	100
0.00499175	605.787	-0.749668	100
0.00589783	527.635	-1.23001	100
0.043895	61.7061	-1.18184	100
0.022105	245.061	-0.0272722	100
0.158347	433.319	-0.894451	100
0.00341653	443.444	-1.00017	100
0.00988631	858.458	-1.29104	100
0.0140715	1238.31	-0.688985	100
0.00502394	233.437	-1.09138	100
0.0356237	33.2922	-1.73541	100
0.228089	119.117	2.15639	100
0.142036	62.146	-0.971886	100
0.0403088	145.113	-0.463955	100
0.0823011	88.7158	-0.184051	100
0.00685179	3047.59	-0.699057	100
0.0376223	210.057	-0.718161	100
0.0303891	355.833	-0.61674	100
0.0108993	623.322	0.195875	100
0.0522625	49.2125	-0.728261	100
0.0203493	152.829	-0.448566	100
0.182125	247.67	-0.456053	100
0.0262513	298.83	-0.832917	100
0.0429561	174.208	-1.13481	100
0.0326393	668.096	-0.87226	100
0.0461469	280.822	-0.388104	100
0.0237523	338.844	-0.557467	100
0.0143584	168.593	-0.574773	100
0.0883722	469.287	-1.05355	100
0.0199889	367.191	-1.00186	100
0.00835986	791.427	-0.93974	100
0.0152095	437.306	-0.624084	100
0.0233504	251.79	-0.589314	100
0.00755226	822.918	-1.15511	100
0.0896456	273.298	-0.324803	100
0.160762	126.96	-0.95976	100
0.0153259	531.679	-0.782997	100
0.00176795	51.6735	-2.00197	100
0.00544566	2347.14	-0.984099	100
0.271386	54.0738	0.621651	100
0.00272782	205664	-1.92064	100
0.166498	244.986	0.0104986	100
0.00761425	2715.62	-1.70246	100
0.00338211	5079.62	-1.38707	100
0.0309732	321.321	-0.816227	100
0.0424972	191.564	-0.479667	100
0.329664	389.503	-0.858035	100
0.0702441	46.3989	-1.11771	100
0.0051257	606.994	-1.25354	100
0.0204268	172.354	-0.948017	100
0.0177514	471.61	-1.19551	100
0.00262341	1549.99	-0.226452	100
0.0361881	390.65	-0.943323	100
0.024673	327.059	0.00939127	100
0.0230127	483.977	-0.904443	100
0.0177192	163.501	-0.646913	100
0.0127182	99.1053	-0.701881	100
0.0850532	2189.32	-1.4275	100
0.0245688	441.604	-0.725922	100
0.0201472	94.2626	-0.237521	100
0.0104355	455.89	-1.02181	100
0.0227219	223633	-1.61148	100
0.0608885	164.883	-0.994655	100
0.0222476	1886.71	-0.736574	100
0.0312898	239.101	-0.394781	100
0.0559054	73.293	-0.211934	100
0.100616	133.767	-0.780608	100
0.0937055	417.969	-0.575492	100
